timestamp,source_ip,destination_ip,protocol,packet_size,threat_score
2024-04-14 23:00:00,10.0.0.5,8.8.8.8,UDP,694,96
2024-04-15 00:00:00,192.168.1.1,8.8.8.8,TCP,1498,76
2024-04-15 01:00:00,172.16.0.2,9.9.9.9,UDP,592,9
2024-04-15 02:00:00,192.168.1.1,3.3.3.3,TCP,222,38
2024-04-15 03:00:00,172.16.0.2,8.8.8.8,UDP,631,78
2024-04-15 04:00:00,172.16.0.2,3.3.3.3,UDP,1151,9
2024-04-15 05:00:00,172.16.0.2,8.8.8.8,TCP,1013,10
2024-04-15 06:00:00,10.0.0.5,8.8.8.8,TCP,1031,78
2024-04-15 07:00:00,192.168.1.1,8.8.8.8,TCP,204,63
2024-04-15 08:00:00,192.168.1.1,3.3.3.3,TCP,259,94
2024-04-15 09:00:00,172.16.0.2,9.9.9.9,TCP,1375,76
2024-04-15 10:00:00,192.168.1.1,3.3.3.3,TCP,504,71
2024-04-15 11:00:00,10.0.0.5,8.8.8.8,UDP,767,13
2024-04-15 12:00:00,10.0.0.5,9.9.9.9,TCP,1073,46
2024-04-15 13:00:00,10.0.0.5,8.8.8.8,TCP,563,81
2024-04-15 14:00:00,10.0.0.5,9.9.9.9,UDP,1192,19
2024-04-15 15:00:00,172.16.0.2,9.9.9.9,TCP,1050,3
2024-04-15 16:00:00,10.0.0.5,8.8.8.8,TCP,496,16
2024-04-15 17:00:00,10.0.0.5,8.8.8.8,UDP,757,35
2024-04-15 18:00:00,192.168.1.1,9.9.9.9,UDP,880,52
2024-04-15 19:00:00,192.168.1.1,3.3.3.3,UDP,1071,24
2024-04-15 20:00:00,172.16.0.2,8.8.8.8,TCP,731,8
2024-04-15 21:00:00,10.0.0.5,9.9.9.9,TCP,650,61
2024-04-15 22:00:00,192.168.1.1,9.9.9.9,TCP,350,39
2024-04-15 23:00:00,10.0.0.5,8.8.8.8,UDP,287,46
2024-04-16 00:00:00,192.168.1.1,8.8.8.8,TCP,402,35
2024-04-16 01:00:00,172.16.0.2,9.9.9.9,UDP,244,42
2024-04-16 02:00:00,192.168.1.1,3.3.3.3,TCP,588,22
2024-04-16 03:00:00,192.168.1.1,8.8.8.8,UDP,817,77
2024-04-16 04:00:00,172.16.0.2,3.3.3.3,TCP,466,39
2024-04-16 05:00:00,172.16.0.2,3.3.3.3,UDP,660,63
2024-04-16 06:00:00,172.16.0.2,9.9.9.9,TCP,975,47
2024-04-16 07:00:00,172.16.0.2,9.9.9.9,TCP,1278,95
2024-04-16 08:00:00,192.168.1.1,3.3.3.3,TCP,172,35
2024-04-16 09:00:00,192.168.1.1,9.9.9.9,UDP,277,39
2024-04-16 10:00:00,10.0.0.5,8.8.8.8,TCP,678,87
2024-04-16 11:00:00,192.168.1.1,9.9.9.9,TCP,125,93
2024-04-16 12:00:00,192.168.1.1,9.9.9.9,TCP,324,87
2024-04-16 13:00:00,172.16.0.2,9.9.9.9,UDP,703,23
2024-04-16 14:00:00,10.0.0.5,3.3.3.3,TCP,1341,5
2024-04-16 15:00:00,10.0.0.5,8.8.8.8,UDP,928,67
2024-04-16 16:00:00,192.168.1.1,8.8.8.8,UDP,1376,33
2024-04-16 17:00:00,10.0.0.5,9.9.9.9,TCP,713,88
2024-04-16 18:00:00,172.16.0.2,9.9.9.9,UDP,1174,33
2024-04-16 19:00:00,10.0.0.5,3.3.3.3,TCP,296,74
2024-04-16 20:00:00,172.16.0.2,8.8.8.8,TCP,1036,74
2024-04-16 21:00:00,10.0.0.5,3.3.3.3,UDP,416,85
2024-04-16 22:00:00,172.16.0.2,3.3.3.3,UDP,676,34
2024-04-16 23:00:00,172.16.0.2,9.9.9.9,UDP,518,90
2024-04-17 00:00:00,10.0.0.5,8.8.8.8,UDP,488,27
2024-04-17 01:00:00,192.168.1.1,9.9.9.9,UDP,512,69
2024-04-17 02:00:00,172.16.0.2,9.9.9.9,TCP,1299,33
2024-04-17 03:00:00,192.168.1.1,9.9.9.9,UDP,186,43
2024-04-17 04:00:00,10.0.0.5,8.8.8.8,UDP,1483,6
2024-04-17 05:00:00,172.16.0.2,9.9.9.9,UDP,915,41
2024-04-17 06:00:00,172.16.0.2,9.9.9.9,UDP,549,53
2024-04-17 07:00:00,192.168.1.1,9.9.9.9,UDP,1021,33
2024-04-17 08:00:00,192.168.1.1,3.3.3.3,TCP,1368,2
2024-04-17 09:00:00,172.16.0.2,8.8.8.8,UDP,739,62
2024-04-17 10:00:00,192.168.1.1,8.8.8.8,TCP,890,37
2024-04-17 11:00:00,192.168.1.1,8.8.8.8,TCP,543,94
2024-04-17 12:00:00,192.168.1.1,9.9.9.9,TCP,1098,51
2024-04-17 13:00:00,172.16.0.2,8.8.8.8,UDP,145,89
2024-04-17 14:00:00,172.16.0.2,8.8.8.8,UDP,738,6
2024-04-17 15:00:00,192.168.1.1,3.3.3.3,UDP,1193,83
2024-04-17 16:00:00,172.16.0.2,8.8.8.8,TCP,1248,54
2024-04-17 17:00:00,192.168.1.1,3.3.3.3,UDP,290,56
2024-04-17 18:00:00,192.168.1.1,8.8.8.8,UDP,1312,58
2024-04-17 19:00:00,10.0.0.5,8.8.8.8,TCP,337,10
2024-04-17 20:00:00,172.16.0.2,9.9.9.9,TCP,823,49
2024-04-17 21:00:00,172.16.0.2,3.3.3.3,UDP,926,5
2024-04-17 22:00:00,10.0.0.5,3.3.3.3,UDP,1361,72
2024-04-17 23:00:00,172.16.0.2,8.8.8.8,TCP,393,63
2024-04-18 00:00:00,192.168.1.1,9.9.9.9,TCP,900,67
2024-04-18 01:00:00,192.168.1.1,9.9.9.9,TCP,298,10
2024-04-18 02:00:00,172.16.0.2,9.9.9.9,TCP,1360,19
2024-04-18 03:00:00,192.168.1.1,8.8.8.8,UDP,1418,71
2024-04-18 04:00:00,10.0.0.5,3.3.3.3,UDP,588,67
2024-04-18 05:00:00,172.16.0.2,3.3.3.3,TCP,600,94
2024-04-18 06:00:00,172.16.0.2,9.9.9.9,UDP,1386,1
2024-04-18 07:00:00,10.0.0.5,8.8.8.8,TCP,306,47
2024-04-18 08:00:00,10.0.0.5,9.9.9.9,UDP,413,12
2024-04-18 09:00:00,172.16.0.2,8.8.8.8,UDP,822,90
2024-04-18 10:00:00,192.168.1.1,8.8.8.8,UDP,338,47
2024-04-18 11:00:00,172.16.0.2,9.9.9.9,TCP,654,77
2024-04-18 12:00:00,192.168.1.1,3.3.3.3,TCP,1495,25
2024-04-18 13:00:00,192.168.1.1,3.3.3.3,TCP,385,73
2024-04-18 14:00:00,172.16.0.2,8.8.8.8,TCP,365,62
2024-04-18 15:00:00,192.168.1.1,9.9.9.9,TCP,1169,58
2024-04-18 16:00:00,192.168.1.1,3.3.3.3,TCP,1482,14
2024-04-18 17:00:00,192.168.1.1,9.9.9.9,TCP,288,52
2024-04-18 18:00:00,10.0.0.5,9.9.9.9,UDP,196,86
2024-04-18 19:00:00,192.168.1.1,8.8.8.8,UDP,878,92
2024-04-18 20:00:00,10.0.0.5,3.3.3.3,UDP,687,29
2024-04-18 21:00:00,10.0.0.5,9.9.9.9,TCP,336,88
2024-04-18 22:00:00,10.0.0.5,3.3.3.3,TCP,991,42
2024-04-18 23:00:00,192.168.1.1,8.8.8.8,UDP,1216,87
2024-04-19 00:00:00,172.16.0.2,9.9.9.9,TCP,1441,89
2024-04-19 01:00:00,10.0.0.5,9.9.9.9,TCP,136,70
2024-04-19 02:00:00,172.16.0.2,8.8.8.8,TCP,1333,60
2024-04-19 03:00:00,10.0.0.5,3.3.3.3,TCP,566,29
2024-04-19 04:00:00,192.168.1.1,9.9.9.9,TCP,262,21
2024-04-19 05:00:00,192.168.1.1,9.9.9.9,TCP,1288,43
2024-04-19 06:00:00,192.168.1.1,3.3.3.3,TCP,873,64
2024-04-19 07:00:00,192.168.1.1,3.3.3.3,UDP,740,32
2024-04-19 08:00:00,10.0.0.5,3.3.3.3,TCP,1220,30
2024-04-19 09:00:00,192.168.1.1,8.8.8.8,UDP,150,2
2024-04-19 10:00:00,10.0.0.5,9.9.9.9,UDP,1466,64
2024-04-19 11:00:00,192.168.1.1,8.8.8.8,UDP,915,16
2024-04-19 12:00:00,172.16.0.2,9.9.9.9,UDP,1041,40
2024-04-19 13:00:00,172.16.0.2,3.3.3.3,TCP,452,95
2024-04-19 14:00:00,172.16.0.2,8.8.8.8,UDP,1347,73
2024-04-19 15:00:00,192.168.1.1,8.8.8.8,UDP,617,47
2024-04-19 16:00:00,10.0.0.5,3.3.3.3,TCP,466,90
2024-04-19 17:00:00,10.0.0.5,3.3.3.3,TCP,1286,11
2024-04-19 18:00:00,172.16.0.2,3.3.3.3,TCP,1039,21
2024-04-19 19:00:00,192.168.1.1,9.9.9.9,UDP,687,10
2024-04-19 20:00:00,10.0.0.5,3.3.3.3,UDP,904,89
2024-04-19 21:00:00,172.16.0.2,9.9.9.9,TCP,174,43
2024-04-19 22:00:00,10.0.0.5,9.9.9.9,UDP,952,59
2024-04-19 23:00:00,10.0.0.5,9.9.9.9,UDP,636,80
2024-04-20 00:00:00,10.0.0.5,9.9.9.9,TCP,478,87
2024-04-20 01:00:00,10.0.0.5,8.8.8.8,UDP,622,24
2024-04-20 02:00:00,192.168.1.1,9.9.9.9,UDP,474,95
2024-04-20 03:00:00,172.16.0.2,8.8.8.8,TCP,364,74
2024-04-20 04:00:00,172.16.0.2,3.3.3.3,UDP,921,81
2024-04-20 05:00:00,192.168.1.1,9.9.9.9,UDP,1202,33
2024-04-20 06:00:00,10.0.0.5,8.8.8.8,UDP,645,4
2024-04-20 07:00:00,10.0.0.5,8.8.8.8,TCP,1267,65
2024-04-20 08:00:00,172.16.0.2,8.8.8.8,UDP,830,59
2024-04-20 09:00:00,10.0.0.5,9.9.9.9,UDP,651,45
2024-04-20 10:00:00,10.0.0.5,3.3.3.3,TCP,949,91
2024-04-20 11:00:00,172.16.0.2,9.9.9.9,UDP,115,15
2024-04-20 12:00:00,172.16.0.2,3.3.3.3,TCP,345,77
2024-04-20 13:00:00,172.16.0.2,8.8.8.8,TCP,427,41
2024-04-20 14:00:00,192.168.1.1,8.8.8.8,UDP,316,93
2024-04-20 15:00:00,10.0.0.5,8.8.8.8,UDP,583,35
2024-04-20 16:00:00,10.0.0.5,9.9.9.9,TCP,1112,65
2024-04-20 17:00:00,10.0.0.5,8.8.8.8,UDP,992,9
2024-04-20 18:00:00,172.16.0.2,9.9.9.9,UDP,782,40
2024-04-20 19:00:00,192.168.1.1,8.8.8.8,UDP,1259,61
2024-04-20 20:00:00,192.168.1.1,8.8.8.8,UDP,872,83
2024-04-20 21:00:00,10.0.0.5,3.3.3.3,UDP,746,79
2024-04-20 22:00:00,172.16.0.2,3.3.3.3,UDP,1086,60
2024-04-20 23:00:00,10.0.0.5,9.9.9.9,TCP,1314,5
2024-04-21 00:00:00,172.16.0.2,8.8.8.8,UDP,937,90
2024-04-21 01:00:00,10.0.0.5,3.3.3.3,UDP,1321,60
2024-04-21 02:00:00,192.168.1.1,8.8.8.8,UDP,1449,86
2024-04-21 03:00:00,172.16.0.2,3.3.3.3,UDP,826,43
2024-04-21 04:00:00,192.168.1.1,8.8.8.8,TCP,1458,80
2024-04-21 05:00:00,10.0.0.5,9.9.9.9,TCP,1039,19
2024-04-21 06:00:00,192.168.1.1,9.9.9.9,UDP,948,90
2024-04-21 07:00:00,192.168.1.1,9.9.9.9,UDP,297,39
2024-04-21 08:00:00,172.16.0.2,3.3.3.3,UDP,414,94
2024-04-21 09:00:00,10.0.0.5,8.8.8.8,TCP,304,70
2024-04-21 10:00:00,192.168.1.1,8.8.8.8,UDP,1149,2
2024-04-21 11:00:00,192.168.1.1,8.8.8.8,UDP,452,45
2024-04-21 12:00:00,10.0.0.5,3.3.3.3,TCP,1035,71
2024-04-21 13:00:00,192.168.1.1,3.3.3.3,TCP,741,86
2024-04-21 14:00:00,192.168.1.1,3.3.3.3,UDP,1451,77
2024-04-21 15:00:00,10.0.0.5,9.9.9.9,UDP,335,61
2024-04-21 16:00:00,172.16.0.2,8.8.8.8,TCP,639,47
2024-04-21 17:00:00,10.0.0.5,8.8.8.8,TCP,1140,90
2024-04-21 18:00:00,192.168.1.1,8.8.8.8,UDP,1460,75
2024-04-21 19:00:00,192.168.1.1,9.9.9.9,TCP,374,16
2024-04-21 20:00:00,172.16.0.2,9.9.9.9,UDP,273,97
2024-04-21 21:00:00,172.16.0.2,9.9.9.9,UDP,704,3
2024-04-21 22:00:00,172.16.0.2,9.9.9.9,UDP,149,25
2024-04-21 23:00:00,172.16.0.2,3.3.3.3,TCP,657,59
2024-04-22 00:00:00,172.16.0.2,8.8.8.8,TCP,444,29
2024-04-22 01:00:00,172.16.0.2,3.3.3.3,TCP,1298,85
2024-04-22 02:00:00,192.168.1.1,9.9.9.9,TCP,922,54
2024-04-22 03:00:00,172.16.0.2,9.9.9.9,UDP,953,34
2024-04-22 04:00:00,10.0.0.5,9.9.9.9,TCP,985,27
2024-04-22 05:00:00,192.168.1.1,8.8.8.8,TCP,236,21
2024-04-22 06:00:00,172.16.0.2,8.8.8.8,UDP,729,64
2024-04-22 07:00:00,192.168.1.1,3.3.3.3,UDP,705,60
2024-04-22 08:00:00,192.168.1.1,9.9.9.9,TCP,894,14
2024-04-22 09:00:00,10.0.0.5,3.3.3.3,TCP,744,84
2024-04-22 10:00:00,192.168.1.1,9.9.9.9,TCP,1359,94
2024-04-22 11:00:00,172.16.0.2,9.9.9.9,TCP,365,50
2024-04-22 12:00:00,172.16.0.2,3.3.3.3,TCP,1345,35
2024-04-22 13:00:00,10.0.0.5,8.8.8.8,UDP,876,38
2024-04-22 14:00:00,10.0.0.5,9.9.9.9,UDP,368,82
2024-04-22 15:00:00,10.0.0.5,8.8.8.8,UDP,396,84
2024-04-22 16:00:00,172.16.0.2,3.3.3.3,TCP,711,95
2024-04-22 17:00:00,172.16.0.2,3.3.3.3,TCP,931,25
2024-04-22 18:00:00,192.168.1.1,8.8.8.8,TCP,1279,28
2024-04-22 19:00:00,172.16.0.2,8.8.8.8,UDP,1221,55
2024-04-22 20:00:00,192.168.1.1,9.9.9.9,UDP,1351,16
2024-04-22 21:00:00,192.168.1.1,3.3.3.3,TCP,1313,31
2024-04-22 22:00:00,192.168.1.1,8.8.8.8,TCP,1098,32
2024-04-22 23:00:00,192.168.1.1,8.8.8.8,UDP,996,19
2024-04-23 00:00:00,10.0.0.5,3.3.3.3,UDP,1285,12
2024-04-23 01:00:00,172.16.0.2,9.9.9.9,UDP,471,98
2024-04-23 02:00:00,192.168.1.1,3.3.3.3,UDP,926,11
2024-04-23 03:00:00,192.168.1.1,9.9.9.9,UDP,412,47
2024-04-23 04:00:00,10.0.0.5,9.9.9.9,UDP,592,46
2024-04-23 05:00:00,10.0.0.5,9.9.9.9,TCP,804,25
2024-04-23 06:00:00,10.0.0.5,9.9.9.9,UDP,903,2
2024-04-23 07:00:00,10.0.0.5,3.3.3.3,UDP,1458,11
2024-04-23 08:00:00,10.0.0.5,8.8.8.8,UDP,964,40
2024-04-23 09:00:00,172.16.0.2,9.9.9.9,UDP,1190,54
2024-04-23 10:00:00,172.16.0.2,8.8.8.8,TCP,1017,59
2024-04-23 11:00:00,192.168.1.1,9.9.9.9,TCP,1017,43
2024-04-23 12:00:00,192.168.1.1,8.8.8.8,TCP,963,17
2024-04-23 13:00:00,192.168.1.1,8.8.8.8,UDP,840,37
2024-04-23 14:00:00,172.16.0.2,3.3.3.3,TCP,745,55
2024-04-23 15:00:00,192.168.1.1,8.8.8.8,TCP,174,54
2024-04-23 16:00:00,10.0.0.5,8.8.8.8,TCP,798,34
2024-04-23 17:00:00,192.168.1.1,3.3.3.3,TCP,531,23
2024-04-23 18:00:00,10.0.0.5,9.9.9.9,TCP,1045,31
2024-04-23 19:00:00,192.168.1.1,8.8.8.8,UDP,1053,8
2024-04-23 20:00:00,10.0.0.5,3.3.3.3,UDP,777,49
2024-04-23 21:00:00,172.16.0.2,3.3.3.3,UDP,686,90
2024-04-23 22:00:00,192.168.1.1,9.9.9.9,UDP,1161,71
2024-04-23 23:00:00,10.0.0.5,8.8.8.8,TCP,490,48
2024-04-24 00:00:00,192.168.1.1,8.8.8.8,TCP,1367,4
2024-04-24 01:00:00,172.16.0.2,9.9.9.9,TCP,1003,95
2024-04-24 02:00:00,192.168.1.1,8.8.8.8,UDP,158,61
2024-04-24 03:00:00,172.16.0.2,3.3.3.3,TCP,862,71
2024-04-24 04:00:00,10.0.0.5,3.3.3.3,TCP,1499,34
2024-04-24 05:00:00,10.0.0.5,3.3.3.3,UDP,629,17
2024-04-24 06:00:00,172.16.0.2,8.8.8.8,UDP,848,41
2024-04-24 07:00:00,192.168.1.1,8.8.8.8,TCP,515,16
2024-04-24 08:00:00,172.16.0.2,9.9.9.9,TCP,748,6
2024-04-24 09:00:00,10.0.0.5,3.3.3.3,UDP,262,90
2024-04-24 10:00:00,192.168.1.1,8.8.8.8,TCP,1201,35
2024-04-24 11:00:00,10.0.0.5,8.8.8.8,TCP,1041,80
2024-04-24 12:00:00,10.0.0.5,9.9.9.9,TCP,1440,21
2024-04-24 13:00:00,10.0.0.5,9.9.9.9,UDP,1084,97
2024-04-24 14:00:00,172.16.0.2,9.9.9.9,UDP,929,18
2024-04-24 15:00:00,172.16.0.2,3.3.3.3,TCP,1452,17
2024-04-24 16:00:00,10.0.0.5,9.9.9.9,UDP,1323,48
2024-04-24 17:00:00,172.16.0.2,9.9.9.9,TCP,373,13
2024-04-24 18:00:00,172.16.0.2,8.8.8.8,UDP,849,73
2024-04-24 19:00:00,192.168.1.1,3.3.3.3,UDP,524,33
2024-04-24 20:00:00,192.168.1.1,8.8.8.8,TCP,1046,84
2024-04-24 21:00:00,192.168.1.1,8.8.8.8,UDP,610,40
2024-04-24 22:00:00,192.168.1.1,8.8.8.8,UDP,1208,39
2024-04-24 23:00:00,192.168.1.1,9.9.9.9,TCP,1386,60
2024-04-25 00:00:00,172.16.0.2,8.8.8.8,TCP,1251,39
2024-04-25 01:00:00,172.16.0.2,3.3.3.3,TCP,1280,5
2024-04-25 02:00:00,192.168.1.1,3.3.3.3,UDP,609,76
2024-04-25 03:00:00,172.16.0.2,9.9.9.9,TCP,1363,19
2024-04-25 04:00:00,192.168.1.1,9.9.9.9,UDP,1107,18
2024-04-25 05:00:00,192.168.1.1,9.9.9.9,TCP,584,17
2024-04-25 06:00:00,172.16.0.2,9.9.9.9,TCP,1055,25
2024-04-25 07:00:00,172.16.0.2,3.3.3.3,UDP,1057,36
2024-04-25 08:00:00,172.16.0.2,3.3.3.3,UDP,950,94
2024-04-25 09:00:00,192.168.1.1,8.8.8.8,TCP,737,20
2024-04-25 10:00:00,192.168.1.1,3.3.3.3,TCP,873,89
2024-04-25 11:00:00,10.0.0.5,9.9.9.9,TCP,732,39
2024-04-25 12:00:00,172.16.0.2,8.8.8.8,UDP,361,25
2024-04-25 13:00:00,192.168.1.1,8.8.8.8,UDP,816,10
2024-04-25 14:00:00,10.0.0.5,8.8.8.8,UDP,1130,48
2024-04-25 15:00:00,192.168.1.1,8.8.8.8,UDP,1161,56
2024-04-25 16:00:00,192.168.1.1,3.3.3.3,UDP,398,74
2024-04-25 17:00:00,192.168.1.1,8.8.8.8,UDP,907,17
2024-04-25 18:00:00,10.0.0.5,8.8.8.8,UDP,882,20
2024-04-25 19:00:00,172.16.0.2,8.8.8.8,UDP,128,5
2024-04-25 20:00:00,192.168.1.1,8.8.8.8,UDP,961,30
2024-04-25 21:00:00,172.16.0.2,3.3.3.3,UDP,1438,49
2024-04-25 22:00:00,172.16.0.2,3.3.3.3,TCP,1025,34
2024-04-25 23:00:00,10.0.0.5,9.9.9.9,TCP,1458,98
2024-04-26 00:00:00,192.168.1.1,3.3.3.3,UDP,321,58
2024-04-26 01:00:00,10.0.0.5,9.9.9.9,UDP,173,70
2024-04-26 02:00:00,192.168.1.1,3.3.3.3,UDP,158,96
2024-04-26 03:00:00,192.168.1.1,9.9.9.9,TCP,1497,75
2024-04-26 04:00:00,10.0.0.5,8.8.8.8,UDP,1063,26
2024-04-26 05:00:00,192.168.1.1,3.3.3.3,TCP,1164,92
2024-04-26 06:00:00,10.0.0.5,3.3.3.3,UDP,1283,23
2024-04-26 07:00:00,172.16.0.2,8.8.8.8,UDP,978,54
2024-04-26 08:00:00,10.0.0.5,8.8.8.8,TCP,1448,70
2024-04-26 09:00:00,172.16.0.2,8.8.8.8,TCP,919,47
2024-04-26 10:00:00,10.0.0.5,3.3.3.3,UDP,1011,90
2024-04-26 11:00:00,10.0.0.5,9.9.9.9,UDP,708,43
2024-04-26 12:00:00,172.16.0.2,8.8.8.8,TCP,899,50
2024-04-26 13:00:00,10.0.0.5,3.3.3.3,UDP,1400,15
2024-04-26 14:00:00,192.168.1.1,8.8.8.8,UDP,241,30
2024-04-26 15:00:00,172.16.0.2,9.9.9.9,UDP,1180,10
2024-04-26 16:00:00,192.168.1.1,3.3.3.3,TCP,306,32
2024-04-26 17:00:00,10.0.0.5,9.9.9.9,UDP,1096,77
2024-04-26 18:00:00,172.16.0.2,8.8.8.8,UDP,1156,13
2024-04-26 19:00:00,172.16.0.2,8.8.8.8,TCP,1065,45
2024-04-26 20:00:00,192.168.1.1,3.3.3.3,TCP,478,13
2024-04-26 21:00:00,172.16.0.2,9.9.9.9,UDP,715,47
2024-04-26 22:00:00,10.0.0.5,3.3.3.3,TCP,1035,37
2024-04-26 23:00:00,172.16.0.2,8.8.8.8,UDP,1382,90
2024-04-27 00:00:00,172.16.0.2,9.9.9.9,UDP,487,84
2024-04-27 01:00:00,172.16.0.2,9.9.9.9,TCP,449,59
2024-04-27 02:00:00,10.0.0.5,9.9.9.9,UDP,983,96
2024-04-27 03:00:00,10.0.0.5,9.9.9.9,UDP,731,31
2024-04-27 04:00:00,172.16.0.2,8.8.8.8,TCP,228,89
2024-04-27 05:00:00,192.168.1.1,9.9.9.9,TCP,1004,98
2024-04-27 06:00:00,10.0.0.5,9.9.9.9,UDP,661,53
2024-04-27 07:00:00,192.168.1.1,9.9.9.9,TCP,920,74
2024-04-27 08:00:00,172.16.0.2,3.3.3.3,UDP,793,68
2024-04-27 09:00:00,10.0.0.5,8.8.8.8,TCP,123,49
2024-04-27 10:00:00,10.0.0.5,9.9.9.9,UDP,1102,65
2024-04-27 11:00:00,192.168.1.1,9.9.9.9,UDP,1337,8
2024-04-27 12:00:00,172.16.0.2,8.8.8.8,UDP,598,25
2024-04-27 13:00:00,192.168.1.1,3.3.3.3,UDP,702,75
2024-04-27 14:00:00,10.0.0.5,3.3.3.3,UDP,935,97
2024-04-27 15:00:00,192.168.1.1,3.3.3.3,UDP,607,94
2024-04-27 16:00:00,10.0.0.5,8.8.8.8,TCP,174,60
2024-04-27 17:00:00,10.0.0.5,3.3.3.3,UDP,512,25
2024-04-27 18:00:00,10.0.0.5,3.3.3.3,UDP,1338,51
2024-04-27 19:00:00,192.168.1.1,8.8.8.8,TCP,1335,71
2024-04-27 20:00:00,10.0.0.5,9.9.9.9,TCP,1368,18
2024-04-27 21:00:00,10.0.0.5,9.9.9.9,TCP,849,54
2024-04-27 22:00:00,192.168.1.1,8.8.8.8,TCP,452,59
2024-04-27 23:00:00,192.168.1.1,8.8.8.8,UDP,1051,55
2024-04-28 00:00:00,172.16.0.2,9.9.9.9,UDP,346,22
2024-04-28 01:00:00,10.0.0.5,3.3.3.3,TCP,207,45
2024-04-28 02:00:00,192.168.1.1,8.8.8.8,UDP,872,18
2024-04-28 03:00:00,192.168.1.1,8.8.8.8,UDP,385,26
2024-04-28 04:00:00,192.168.1.1,3.3.3.3,UDP,1335,67
2024-04-28 05:00:00,172.16.0.2,9.9.9.9,TCP,1154,0
2024-04-28 06:00:00,10.0.0.5,3.3.3.3,UDP,1218,23
2024-04-28 07:00:00,172.16.0.2,9.9.9.9,UDP,1101,29
2024-04-28 08:00:00,172.16.0.2,8.8.8.8,UDP,1102,41
2024-04-28 09:00:00,192.168.1.1,9.9.9.9,TCP,1480,50
2024-04-28 10:00:00,10.0.0.5,3.3.3.3,UDP,780,23
2024-04-28 11:00:00,192.168.1.1,3.3.3.3,UDP,986,90
2024-04-28 12:00:00,192.168.1.1,8.8.8.8,UDP,467,8
2024-04-28 13:00:00,192.168.1.1,8.8.8.8,TCP,215,75
2024-04-28 14:00:00,10.0.0.5,8.8.8.8,TCP,1079,29
2024-04-28 15:00:00,192.168.1.1,9.9.9.9,TCP,943,19
2024-04-28 16:00:00,172.16.0.2,8.8.8.8,TCP,509,57
2024-04-28 17:00:00,192.168.1.1,8.8.8.8,UDP,480,61
2024-04-28 18:00:00,172.16.0.2,8.8.8.8,UDP,415,55
2024-04-28 19:00:00,192.168.1.1,9.9.9.9,TCP,624,35
2024-04-28 20:00:00,172.16.0.2,8.8.8.8,TCP,977,19
2024-04-28 21:00:00,10.0.0.5,8.8.8.8,UDP,1109,26
2024-04-28 22:00:00,192.168.1.1,9.9.9.9,TCP,136,64
2024-04-28 23:00:00,172.16.0.2,9.9.9.9,UDP,1003,83
2024-04-29 00:00:00,172.16.0.2,8.8.8.8,TCP,822,23
2024-04-29 01:00:00,192.168.1.1,8.8.8.8,UDP,542,34
2024-04-29 02:00:00,192.168.1.1,3.3.3.3,TCP,1154,94
2024-04-29 03:00:00,10.0.0.5,9.9.9.9,TCP,680,6
2024-04-29 04:00:00,172.16.0.2,8.8.8.8,UDP,1286,76
2024-04-29 05:00:00,192.168.1.1,8.8.8.8,UDP,721,25
2024-04-29 06:00:00,172.16.0.2,8.8.8.8,TCP,607,18
2024-04-29 07:00:00,192.168.1.1,8.8.8.8,TCP,735,89
2024-04-29 08:00:00,10.0.0.5,9.9.9.9,UDP,1448,34
2024-04-29 09:00:00,192.168.1.1,9.9.9.9,UDP,1178,96
2024-04-29 10:00:00,172.16.0.2,9.9.9.9,UDP,204,54
2024-04-29 11:00:00,172.16.0.2,9.9.9.9,TCP,1108,30
2024-04-29 12:00:00,10.0.0.5,9.9.9.9,TCP,565,83
2024-04-29 13:00:00,10.0.0.5,9.9.9.9,UDP,1385,99
2024-04-29 14:00:00,192.168.1.1,3.3.3.3,UDP,777,11
2024-04-29 15:00:00,192.168.1.1,3.3.3.3,UDP,558,18
2024-04-29 16:00:00,10.0.0.5,3.3.3.3,TCP,1058,94
2024-04-29 17:00:00,10.0.0.5,9.9.9.9,TCP,557,19
2024-04-29 18:00:00,192.168.1.1,9.9.9.9,UDP,790,85
2024-04-29 19:00:00,172.16.0.2,8.8.8.8,TCP,120,24
2024-04-29 20:00:00,192.168.1.1,8.8.8.8,TCP,1057,0
2024-04-29 21:00:00,10.0.0.5,8.8.8.8,TCP,1304,61
2024-04-29 22:00:00,192.168.1.1,3.3.3.3,TCP,1465,49
2024-04-29 23:00:00,10.0.0.5,9.9.9.9,TCP,1330,77
2024-04-30 00:00:00,192.168.1.1,9.9.9.9,UDP,155,1
2024-04-30 01:00:00,10.0.0.5,9.9.9.9,UDP,1331,0
2024-04-30 02:00:00,192.168.1.1,3.3.3.3,TCP,1427,44
2024-04-30 03:00:00,172.16.0.2,3.3.3.3,TCP,237,47
2024-04-30 04:00:00,10.0.0.5,9.9.9.9,TCP,185,63
2024-04-30 05:00:00,172.16.0.2,8.8.8.8,TCP,1453,10
2024-04-30 06:00:00,192.168.1.1,9.9.9.9,TCP,656,33
2024-04-30 07:00:00,192.168.1.1,3.3.3.3,UDP,1075,9
2024-04-30 08:00:00,10.0.0.5,8.8.8.8,TCP,691,27
2024-04-30 09:00:00,10.0.0.5,9.9.9.9,UDP,1246,44
2024-04-30 10:00:00,10.0.0.5,8.8.8.8,TCP,1265,73
2024-04-30 11:00:00,192.168.1.1,9.9.9.9,UDP,867,58
